simulation_id,timestamp,project,wind_direction,inlet_velocity,duration_s,zone_id,zone_type,LAI,LAI_2D,height,porosity,n_cells,TI_mean,TI_p5,TI_p95,k_mean,k_min,k_max,omega_mean,omega_min,omega_max,k_over_U2_mean,U_mean,nu_t_mean
2026-01-31_21-46-45_tuohitie_7_kerava_edited,2026-01-31T21:46:45.003472,tuohitie 7 kerava,,5.6,0.25,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,2370,13.611359534611427,7.960334998040311,19.09292536963275,0.05411458932345527,3.6773521426802616e-05,0.08737042455338813,0.5601437065397912,0.08921771988924057,4.782974870217328,0.0017255927717938547,1.3883357183035432,0.07809399542655979
2026-01-31_21-46-45_tuohitie_7_kerava_edited,2026-01-31T21:46:45.003472,tuohitie 7 kerava,,5.6,0.25,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,8560,28.52775850561668,8.04891189220357,81.23662862177149,0.04649072122083291,1.0120160594861671e-05,0.10033124980999622,0.49860507142775107,0.04087339608638208,2.698168664585213,0.0014824847328071722,0.9842364195886301,0.06748778207883244
2026-01-31_21-46-45_tuohitie_7_kerava_edited,2026-01-31T21:46:45.003472,tuohitie 7 kerava,,5.6,0.25,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,9029,27.019271498121892,10.71717131809805,65.20010616360919,0.04997305784141072,3.790201902765696e-05,0.0973469123459626,0.532263590809833,0.061515073301923205,1.3651393413632698,0.0015935286301470256,0.94425181089554,0.07267900937030755
2026-01-31_21-46-45_tuohitie_7_kerava_edited,2026-01-31T21:46:45.003472,tuohitie 7 kerava,,5.6,0.25,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,4852,23.750995180226553,10.501226967250766,75.56331112531441,0.04826217493666,6.957085888971567e-05,0.08197921340845937,0.4933393869656701,0.04821392438596582,1.9240581736621623,0.0015389724150720661,1.0284921070162405,0.07036499543382786
2026-01-31_21-46-45_tuohitie_7_kerava_edited,2026-01-31T21:46:45.003472,tuohitie 7 kerava,,5.6,0.25,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,9179,31.055675769177128,11.389676217989274,94.49487465732507,0.06007618803594465,3.258091480186909e-06,0.12219731666520865,0.47283318320052603,0.030397281217501834,1.6853785956514098,0.0019156947715543574,1.0100321739885973,0.09912402233285768
2026-01-31_21-46-45_tuohitie_7_kerava_edited,2026-01-31T21:46:45.003472,tuohitie 7 kerava,,5.6,0.25,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,2518,16.77129357175367,9.800103955827057,42.226736063254556,0.06421658013818336,0.00020141043444912442,0.11524899951826753,0.5767891666106031,0.04402013960791759,3.964267342103421,0.00204772258093697,1.577811117114706,0.09601658096912598
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,4204,14.385498412258451,7.621992111963153,27.37262896105925,0.037579698894379406,0.00040246372368638045,0.09026124463499043,0.4647190695906953,0.07415983202790075,2.263565281433844,0.0019411001495030682,1.0460735986233989,0.05981380945863212
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,1122,8.767265806716734,6.639419017231052,11.424840380996613,0.03224726623951685,0.014110048329057507,0.06765820479207904,0.6508566594191937,0.26244137707064535,4.816216454262245,0.00166566457848744,1.6136584875003592,0.05393518877677659
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,4782,26.570227017744905,6.732938925040489,92.4494513141838,0.012872124292750288,0.00023096165229828859,0.051888299102998026,0.38514794136736824,0.0673626685434326,5.745041090739035,0.0006648824531379279,0.560171589944985,0.03055306394989467
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,12648,17.30616144674515,6.794959899583758,69.83719030505145,0.025601786259986093,0.0005408833690762933,0.0762636256534084,0.42948341886941194,0.08758789546792431,4.691123819055392,0.001322406315081926,1.1052481147484536,0.05552542130817282
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,3310,12.229807408191327,7.08042390200093,18.10052108224155,0.041019997815367165,0.005388172527880729,0.053153348390634104,0.6496243722168701,0.21124106945217902,5.045210768712778,0.0021188015400499566,1.3772244080573748,0.08307766134074134
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,126,10.526845502851852,9.783507685998668,11.280434156119227,0.04082729784194696,0.034604849911820966,0.043988894602466785,0.4726156589698341,0.4058918631844228,0.523268409876676,0.002108848029026187,1.5680786707821237,0.06714948244287315
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,2856,36.43276046974728,7.331122944112304,118.79479445822454,0.04850014389486976,0.0013522396755267713,0.07527002432307434,0.7345941466118161,0.11585285232445634,5.305645267756261,0.002505172721842446,0.8210777588953703,0.0667389903742077
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,5481,16.33223298284786,8.419166334239957,25.780907113510825,0.030223581985248098,0.0002679020671535672,0.0829793635627282,0.450298901238681,0.059662685743979364,3.7357391500405295,0.001561135433122319,0.8132291086707192,0.04878488584568378
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,5448,14.398182859332277,7.842843247816061,22.324052561039448,0.040427094294567346,0.000308544532641164,0.08402508781530373,0.4580754704411306,0.07868823116598277,1.9183534422461965,0.002088176358190462,1.0555471966954093,0.07039938920864003
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,8664,24.759486249521593,7.635847656268019,69.67480513939884,0.04222433003881429,1.1916104948200994e-05,0.08748896949099318,0.47817861751943225,0.03749137301918902,1.6917356807643196,0.0021810087829966054,0.8318758997508372,0.06968492532944455
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,2418,16.8408800490607,8.944306861379717,36.20328291629999,0.040578609740090546,0.00018954450483361254,0.09464485734242775,0.593609018625645,0.06580209397438165,1.1670469398148882,0.0020960025692195526,1.0058216255455716,0.04794675102040756
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,157,11.653055475734067,6.699941214291648,22.85201020161701,0.0072269411335551485,0.0005942416564511751,0.021870855283182885,0.867280721853765,0.07127714394108528,5.236056820582554,0.00037329241392330313,0.7146404365683129,0.007340845642690386
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,2370,31.623502950166074,7.1198576545679435,109.39111585402617,0.029700191649470596,9.856399626099597e-06,0.0791871076978161,0.49343954691635017,0.021161777385810217,5.273937642580378,0.001534100808340423,0.8428778896158958,0.04304975077797619
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,8560,22.112135074621115,7.734053284594547,68.22905687547204,0.030194894012466122,5.194071472588572e-06,0.07147179634956091,0.39974227274539,0.03065684504428055,1.8491314390370992,0.0015596536163463906,0.8649580397011766,0.058124095640440326
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,9029,14.288268345593924,8.584209290994377,21.264707415237694,0.038609836933909285,0.0004010897886236678,0.0711557014679045,0.4830687085757295,0.08198617175108441,1.6833446045112852,0.0019943097589829174,1.0938289807248336,0.0660330079898843
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,4852,31.659216251000895,10.122998319705816,83.95962481132557,0.02651752371786237,2.8663895085721213e-05,0.06904231219996312,0.40629186993326183,0.054335054020675115,1.2999322256606087,0.0013697068036085936,0.5867366349125612,0.047378980514749605
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,9179,23.323230007947345,8.850887581573419,68.08380200817749,0.03443244466400022,0.00035266325985443736,0.07709201616093622,0.4292421564000364,0.07765380054063223,1.5760260765507499,0.0017785353648760445,0.841657824603759,0.06511194723793721
2026-01-31_21-50-44_tuohitie_7_kerava_edited,2026-01-31T21:50:44.862381,tuohitie 7 kerava,,4.4,0.26,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,2518,11.442334154561259,8.402795305510784,14.584278484106536,0.047738298665718326,0.0025527551937563828,0.07063630348568578,0.6282140821398581,0.10168326004866272,5.869461356150301,0.0024658212120722274,1.570192661413829,0.08360404786034142
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,4204,27.354243498538228,7.60477079166856,95.90514402828089,0.032173388967134155,3.6759758810047896e-05,0.11078418385611999,0.3880554979810984,0.07982613008572659,1.9610443341657102,0.0009902551236421716,0.8364002267308814,0.05217752179367646
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,1122,33.602621465536664,7.437435599623384,82.51544099224884,0.03567412445277173,0.0036099604484304227,0.06661476247309754,0.5593747293230285,0.12554547485042616,5.154082573362528,0.0010980032149206442,0.5812847276785285,0.0662009617910554
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,4782,18.48829260915322,6.8508036747532675,59.82961791162811,0.037237388441522266,2.2310344256559093e-05,0.13192847232658478,0.4746833627075738,0.058326519794173706,5.310460940423176,0.0011461184500314637,1.0870611203365883,0.0620317860674189
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,12648,27.8913875342779,7.23393573556043,84.87809328789412,0.06200543981209663,0.0001486211750819713,0.14725602816009564,0.5909981594705302,0.07596558318998922,6.203022358682497,0.0019084469009571134,1.0946885991081041,0.08425406296127115
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,3310,17.39304468472612,6.780415664399972,40.88260768375902,0.04095808331875547,0.009354430492469142,0.08961043824101525,0.6035715974023667,0.16709178260526042,4.777638469275845,0.0012606366056865331,1.1061162144229395,0.0837959245085631
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,126,12.828239641987544,8.752244746033476,18.919431123655855,0.05659442048963792,0.031239342366523537,0.0805019582610358,0.7412205614659751,0.5525253225182069,0.7959565435587499,0.0017419027543748205,1.5497540852984737,0.057703344433542365
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,2856,24.987287753573526,7.410568020328044,86.23344691142053,0.10658236962978898,4.978895030207519e-05,0.142899869737329,0.8372136208034853,0.028894248310791536,6.2778440363653765,0.0032804669015016616,1.6027824502860846,0.11833289092471207
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,5481,20.854304148502855,7.788498402038275,61.9298669076892,0.0591153151768412,0.0007986758738409443,0.16287494869088368,0.6086511625142984,0.05841626204430334,7.624239444100793,0.001819492618554669,1.1991406680044843,0.07621712373799586
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,5448,20.264213559704945,7.678490810358184,50.405820371981385,0.03749263675397538,0.00047141773967511973,0.10103665460801368,0.5093801568120245,0.08373293087039983,1.609270383228585,0.0011539746615566444,0.805353611859588,0.04875605202597527
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,8664,28.400575625082496,7.54094508517693,88.0017532906345,0.06832300996689601,0.00023806224228209853,0.12046007711440944,0.6058124478450789,0.08793468006582117,2.3373267515997314,0.002102893504675162,1.072144988397217,0.09141649964906054
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,2418,26.066825753174466,11.41927487642716,84.74472477708115,0.07096580258607417,0.0019136474196970715,0.12504817247466476,0.6550092109942849,0.24090172339741495,2.329041944773026,0.0021842352288727043,1.2920314199903247,0.09376653569969454
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,157,8.455311727284142,6.47518496782184,12.800336555355535,0.030677977312877202,0.012677405475353442,0.07273845224660391,1.4170093060180395,0.2631001117824186,5.65003137992769,0.0009442282952563004,1.663522940502276,0.033947172064440485
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,2370,16.863745874291666,7.825397231887813,26.61906877454259,0.05096099045060637,0.0002574316832325977,0.09817787525820383,0.5466546337041644,0.09379532705735841,6.572512501175307,0.0015685130948170625,1.1652264415341351,0.07510313171583013
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,8560,15.468295120270557,8.795739699030856,28.196125672699964,0.05811411562315301,3.529045228046619e-05,0.13879514734902978,0.5651915878779465,0.06745892545824754,3.098377820159689,0.0017886769967113884,1.3369625349243217,0.07955953163899067
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,9029,23.333499033540356,8.285864526950936,66.64377769840009,0.054124978246114445,8.826953609749364e-06,0.14318215749742388,0.537466390465922,0.03434952150173594,2.23326967631837,0.001665896529581854,1.0751376577469318,0.08137127304623006
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,4852,28.917787672166686,12.596319059480487,103.57953942602995,0.04974132615197242,0.00013876889346650024,0.10801869459997615,0.5125204963258871,0.0595220177826543,2.1073051157195954,0.00153097341187973,0.8677997015155072,0.07106622604755956
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,9179,16.649196423765225,8.81295728375946,37.359854845673844,0.07348870302837561,1.5591919553968947e-05,0.12862451225482469,0.5661758646900331,0.04799602617861548,2.669045397034767,0.002261886827589277,1.5456840419233728,0.10972478006606133
2026-01-31_21-54-50_tuohitie_7_kerava_edited,2026-01-31T21:54:50.031654,tuohitie 7 kerava,,5.7,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,2518,34.44652798457734,10.272989661238961,110.33355516907896,0.06407020705916229,0.00018187551817112313,0.10813747060829516,0.6057642687519884,0.058730422878313135,1.5142006867792914,0.0019719977549757556,1.0951543401736696,0.08927816815829435
2026-01-31_21-58-54_tuohitie_7_kerava_edited,2026-01-31T21:58:54.306493,tuohitie 7 kerava,,4.2,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,4204,20.782875919002365,9.975025826718838,60.694158462232416,0.038576232012880164,8.499276020021597e-05,0.0609899813653961,0.5201263812493011,0.049526109138538006,1.3655673845196499,0.0021868612252199634,1.0800850319039412,0.0555944895135465
2026-01-31_21-58-54_tuohitie_7_kerava_edited,2026-01-31T21:58:54.306493,tuohitie 7 kerava,,4.2,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,1122,9.333378509120859,6.7630366545186265,11.633899946714264,0.03183978523189063,0.010826350338460055,0.06380706601419094,0.587591946558327,0.22628480340188412,4.5936030016434914,0.0018049764870686298,1.4979660441551816,0.058259420304759536
2026-01-31_21-58-54_tuohitie_7_kerava_edited,2026-01-31T21:58:54.306493,tuohitie 7 kerava,,4.2,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,4782,14.450085667793338,6.877393116756715,35.80323157606747,0.021901401400775643,3.544567231683827e-06,0.0686750510225174,0.47739224433418465,0.03416363840007397,5.477928963072377,0.001241576043127871,1.0387830524626123,0.036214208908445414
2026-01-31_21-58-54_tuohitie_7_kerava_edited,2026-01-31T21:58:54.306493,tuohitie 7 kerava,,4.2,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,12648,18.77776145674034,6.992463705577823,63.4677515487425,0.027998997870169837,1.0558177288720852e-05,0.06859110098392784,0.4532469781078184,0.0348845165383081,5.095482966639647,0.0015872447772205121,1.0726332725092687,0.05207015730412113
2026-01-31_21-58-54_tuohitie_7_kerava_edited,2026-01-31T21:58:54.306493,tuohitie 7 kerava,,4.2,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,3310,9.705714885984746,6.922691989213369,10.766511407012773,0.058034014592460555,0.012071837784313129,0.07929647191921263,0.7625316986505105,0.2656423729494879,6.260886209563195,0.0032899101242891467,2.010715166027383,0.10397675437547929
2026-01-31_21-58-54_tuohitie_7_kerava_edited,2026-01-31T21:58:54.306493,tuohitie 7 kerava,,4.2,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,126,9.104957992596143,8.728474902283063,9.443926808647426,0.05198430661233375,0.04691598941003232,0.0563081641935259,0.4199512355397358,0.3598996099823453,0.4631053610546527,0.002946956157161776,2.044224138118242,0.09747502597487213
2026-01-31_21-58-54_tuohitie_7_kerava_edited,2026-01-31T21:58:54.306493,tuohitie 7 kerava,,4.2,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,2856,10.781277987792778,7.504672057030817,13.738420335837052,0.03151516838395936,4.9256103301953604e-05,0.05592809978290458,0.7785428056302184,0.07811113801473077,5.36790239692782,0.0017865741714262675,1.2534022892540522,0.03752098815555639
2026-01-31_21-58-54_tuohitie_7_kerava_edited,2026-01-31T21:58:54.306493,tuohitie 7 kerava,,4.2,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,5481,15.756814684883071,8.22868439027121,33.90537945685653,0.03462464159039142,3.7886096515834356e-05,0.0722850877078676,0.4466535717531123,0.02151718931858715,4.794482135648864,0.0019628481627206023,0.9586564599182346,0.0539036849663279
2026-01-31_21-58-54_tuohitie_7_kerava_edited,2026-01-31T21:58:54.306493,tuohitie 7 kerava,,4.2,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,5448,18.37143855301011,10.058071831902446,38.838194625172044,0.025412271385302537,2.1667339010250086e-05,0.05513564378092371,0.42447200160651793,0.04655618136464805,0.9432115372830373,0.0014406049538153367,0.7969823315043032,0.0390663586533546
2026-01-31_21-58-54_tuohitie_7_kerava_edited,2026-01-31T21:58:54.306493,tuohitie 7 kerava,,4.2,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,8664,14.569645523495863,9.359492007505366,25.744309837209567,0.025255396515966772,5.775283014933245e-05,0.05628724765896614,0.4891652287464664,0.06133331313167212,1.1912168537739722,0.0014317118206330368,0.9663844650859844,0.03480169876728814
2026-01-31_21-58-54_tuohitie_7_kerava_edited,2026-01-31T21:58:54.306493,tuohitie 7 kerava,,4.2,0.27,Piha (pensaat+nurmi),yard_mixed,,,1.2,0.9751148695508249,2418,19.343691043779984,7.017737753783214,56.84194786173647,0.024881536394145774,1.048960148205355e-06,0.061080121994641155,0.4880760143799347,0.015847841514191895,0.875164762107742,0.0014105179361760642,1.0070117241436756,0.03268365561521839
